,Unnamed: 0,experiment,plate,formulation_number,di_name,tri_name,tri_count,di_count,adduct,charge,calculated_mz,spectrum_mz,separation_mz,intensity,topology,id,reaction_id,experiment_number,turbidity_label,di_smiles,tri_smiles,di_cactvs_fingerprint,di_fingerprint,di_charge,di_complexity,di_covalent_unit_count,di_defined_atom_stereo_count,di_defined_bond_stereo_count,di_exact_mass,di_h_bond_acceptor_count,di_h_bond_donor_count,di_heavy_atom_count,di_xlogp,di_molecular_weight,di_rotatable_bond_count,di_tpsa,tri_cactvs_fingerprint,tri_fingerprint,tri_charge,tri_complexity,tri_covalent_unit_count,tri_defined_atom_stereo_count,tri_defined_bond_stereo_count,tri_exact_mass,tri_h_bond_acceptor_count,tri_h_bond_donor_count,tri_heavy_atom_count,tri_xlogp,tri_molecular_weight,tri_rotatable_bond_count,tri_tpsa,conversion_label,di_hardness,di_nbr_arom,tri_hardness,tri_nbr_arom
484,438,AB-02-007,4,38,Di32,TriK,2,3,Na1,1,971.3870038,971.38778,972.39189,57040,2+3,371,386,AB-02-007,dissolved,NCC(CN)O,O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1,11000000010000110010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000100000000100000000000000000000000100000010100111000011000000000000110000000000000000000000000010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000100001000000000000000000000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371C0432000000000000000000000000000000000000000000000000000000000000000001E00100800000814E180060000004002000000000000000000000000000000800000000210000040000000000010000000000000000000000000000000000000000000000000000000000000,0,28,1,0,0,90.07931295,3,3,6,-2.3,90.12,2,72.3,11000000011110110011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000110000011000001000000000000000000000000000000000000000000000000000000011101010000000000000000000001111000000000000000000000000000000000000000000000110000000000101000011001101100000010001100010001000010000110000010000001000000000000101010000000001000101010011100101010010000000000100000101000000000001001001001000000000010100000000010011000100000100001001000000000010011011000100010000010100010110010100000001001110100010001100001000010000100001000011010001000000000000010100010001000100110000111000110001000100000000000100011100100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371C07B30000000000000000000000000000000000000003C60C100000000000001D400001E00000000000C00A19B02311086081000A8022A72A4008280092400A00988212004D88828B2809D118421086880028889871888008E40000000000000008000000000000000000000000000,0,483,1,0,0,393.1113414,6,0,30,3.3,393.4,6,89.9,complete,Flexible,0,Rigid,4
485,439,AB-02-007,4,41,Di27,TriR,2,3,H1,1,1261.5591613287002,1261.56227,1262.56551,1073000,2+3,246,330,AB-02-007,turbid,NCc1ccc(CN)cc1,O=Cc1ccc(OCc2cc(COc3ccc(C=O)cc3)cc(COc3ccc(C=O)cc3)c2)cc1,11000000011100110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001110000000000000100000000000000000000000000000000110000000000110000010001100000000100001100000000000010000000010000000000000000000000100000000000001000100000010000100000000000000000100000100000000000000000001000000000000000000000000010001000100010000000000000000000010010001000000010000010000000100010100000001001000100010001100000000010000000000000011000001000000000000000000010001000100000000111000100001000000000000000000011100100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371C0730000000000000000000000000000000000000000300000000000000000010000001C00100000000C00C118043000804000008002204200008200002000000888800004880820228091118020006080000888071080000E40000000000000008000000000000000000000000000,0,73.3,1,0,0,136.1000484,2,2,10,-0.4,136.19,2,52,11100000011110000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000011000001100000000000000000000000000000000000000000000000000000010101010000000000000000000001101000000000000000000000000000000000000000000000110000000100101000001001100000000010001100000000011010000000000000000000010000000000100010000000001000101000010100101000000000000000000000100000100000000000001001000010000000000000000010001000100000000001000001100000100011001000000011000010011000110010100001000011010100011010100000100011100100100000101001001100000000010001000010001010100110000111100010001110110001101000110011100010000000000000000000100000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E07838000000000000000000000000000000000000003060C1800000000000015400001A00000000000C04A098023006800004008802285280000208002420000888010608C80C263284351A823920A4C01108A98788EC68CE20000200000000004000040000000000000000000000,0,556,1,0,0,480.1572885,6,0,36,4.7,480.5,12,78.9,partial,Flexible,1,Flexible,4
486,439,AB-02-007,4,41,Di27,TriR,2,3,H1,1,1261.5591613287002,1261.56227,1262.56551,1073000,2+3,342,446,AB-02-007,turbid,NCc1ccc(CN)cc1,O=Cc1ccc(OCc2cc(COc3ccc(C=O)cc3)cc(COc3ccc(C=O)cc3)c2)cc1,11000000011100110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001110000000000000100000000000000000000000000000000110000000000110000010001100000000100001100000000000010000000010000000000000000000000100000000000001000100000010000100000000000000000100000100000000000000000001000000000000000000000000010001000100010000000000000000000010010001000000010000010000000100010100000001001000100010001100000000010000000000000011000001000000000000000000010001000100000000111000100001000000000000000000011100100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371C0730000000000000000000000000000000000000000300000000000000000010000001C00100000000C00C118043000804000008002204200008200002000000888800004880820228091118020006080000888071080000E40000000000000008000000000000000000000000000,0,73.3,1,0,0,136.1000484,2,2,10,-0.4,136.19,2,52,11100000011110000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000011000001100000000000000000000000000000000000000000000000000000010101010000000000000000000001101000000000000000000000000000000000000000000000110000000100101000001001100000000010001100000000011010000000000000000000010000000000100010000000001000101000010100101000000000000000000000100000100000000000001001000010000000000000000010001000100000000001000001100000100011001000000011000010011000110010100001000011010100011010100000100011100100100000101001001100000000010001000010001010100110000111100010001110110001101000110011100010000000000000000000100000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E07838000000000000000000000000000000000000003060C1800000000000015400001A00000000000C04A098023006800004008802285280000208002420000888010608C80C263284351A823920A4C01108A98788EC68CE20000200000000004000040000000000000000000000,0,556,1,0,0,480.1572885,6,0,36,4.7,480.5,12,78.9,partial,Flexible,1,Flexible,4
487,440,AB-02-007,4,42,Di28,TriR,2,3,H2,2,640.3539185,640.35545,640.85674,788400,2+3,252,315,AB-02-007,turbid,NCC1CCC(CN)CC1,O=Cc1ccc(OCc2cc(COc3ccc(C=O)cc3)cc(COc3ccc(C=O)cc3)c2)cc1,11100000011100110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000100000000000000000000000000000000110100000000110000010000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000100001000000000000000000011100000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E0730000000000000000000000000000000000000000300000000000000000000000001C00100000000D00C100040000004000000000000000000000000000000000800000000000020080000000000010000000011080000E00000000000000008000000000000000000000000000,0,73.3,1,0,0,142.1469986,2,2,10,0.1,142.24,2,52,11100000011110000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000011000001100000000000000000000000000000000000000000000000000000010101010000000000000000000001101000000000000000000000000000000000000000000000110000000100101000001001100000000010001100000000011010000000000000000000010000000000100010000000001000101000010100101000000000000000000000100000100000000000001001000010000000000000000010001000100000000001000001100000100011001000000011000010011000110010100001000011010100011010100000100011100100100000101001001100000000010001000010001010100110000111100010001110110001101000110011100010000000000000000000100000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E07838000000000000000000000000000000000000003060C1800000000000015400001A00000000000C04A098023006800004008802285280000208002420000888010608C80C263284351A823920A4C01108A98788EC68CE20000200000000004000040000000000000000000000,0,556,1,0,0,480.1572885,6,0,36,4.7,480.5,12,78.9,complete,Flexible,0,Flexible,4
488,440,AB-02-007,4,42,Di28,TriR,2,3,H2,2,640.3539185,640.35545,640.85674,788400,2+3,348,434,AB-02-007,turbid,NCC1CCC(CN)CC1,O=Cc1ccc(OCc2cc(COc3ccc(C=O)cc3)cc(COc3ccc(C=O)cc3)c2)cc1,11100000011100110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000100000000000000000000000000000000110100000000110000010000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000100001000000000000000000011100000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E0730000000000000000000000000000000000000000300000000000000000000000001C00100000000D00C100040000004000000000000000000000000000000000800000000000020080000000000010000000011080000E00000000000000008000000000000000000000000000,0,73.3,1,0,0,142.1469986,2,2,10,0.1,142.24,2,52,11100000011110000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000011000001100000000000000000000000000000000000000000000000000000010101010000000000000000000001101000000000000000000000000000000000000000000000110000000100101000001001100000000010001100000000011010000000000000000000010000000000100010000000001000101000010100101000000000000000000000100000100000000000001001000010000000000000000010001000100000000001000001100000100011001000000011000010011000110010100001000011010100011010100000100011100100100000101001001100000000010001000010001010100110000111100010001110110001101000110011100010000000000000000000100000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E07838000000000000000000000000000000000000003060C1800000000000015400001A00000000000C04A098023006800004008802285280000208002420000888010608C80C263284351A823920A4C01108A98788EC68CE20000200000000004000040000000000000000000000,0,556,1,0,0,480.1572885,6,0,36,4.7,480.5,12,78.9,complete,Flexible,0,Flexible,4
489,441,AB-02-007,4,42,Di28,TriR,2,3,H1,1,1279.700012,1279.70255,1280.70589,4308000,2+3,252,315,AB-02-007,turbid,NCC1CCC(CN)CC1,O=Cc1ccc(OCc2cc(COc3ccc(C=O)cc3)cc(COc3ccc(C=O)cc3)c2)cc1,11100000011100110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000100000000000000000000000000000000110100000000110000010000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000100001000000000000000000011100000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E0730000000000000000000000000000000000000000300000000000000000000000001C00100000000D00C100040000004000000000000000000000000000000000800000000000020080000000000010000000011080000E00000000000000008000000000000000000000000000,0,73.3,1,0,0,142.1469986,2,2,10,0.1,142.24,2,52,11100000011110000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000011000001100000000000000000000000000000000000000000000000000000010101010000000000000000000001101000000000000000000000000000000000000000000000110000000100101000001001100000000010001100000000011010000000000000000000010000000000100010000000001000101000010100101000000000000000000000100000100000000000001001000010000000000000000010001000100000000001000001100000100011001000000011000010011000110010100001000011010100011010100000100011100100100000101001001100000000010001000010001010100110000111100010001110110001101000110011100010000000000000000000100000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E07838000000000000000000000000000000000000003060C1800000000000015400001A00000000000C04A098023006800004008802285280000208002420000888010608C80C263284351A823920A4C01108A98788EC68CE20000200000000004000040000000000000000000000,0,556,1,0,0,480.1572885,6,0,36,4.7,480.5,12,78.9,complete,Flexible,0,Flexible,4
490,441,AB-02-007,4,42,Di28,TriR,2,3,H1,1,1279.700012,1279.70255,1280.70589,4308000,2+3,348,434,AB-02-007,turbid,NCC1CCC(CN)CC1,O=Cc1ccc(OCc2cc(COc3ccc(C=O)cc3)cc(COc3ccc(C=O)cc3)c2)cc1,11100000011100110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000100000000000000000000000000000000110100000000110000010000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000100001000000000000000000011100000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E0730000000000000000000000000000000000000000300000000000000000000000001C00100000000D00C100040000004000000000000000000000000000000000800000000000020080000000000010000000011080000E00000000000000008000000000000000000000000000,0,73.3,1,0,0,142.1469986,2,2,10,0.1,142.24,2,52,11100000011110000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000011000001100000000000000000000000000000000000000000000000000000010101010000000000000000000001101000000000000000000000000000000000000000000000110000000100101000001001100000000010001100000000011010000000000000000000010000000000100010000000001000101000010100101000000000000000000000100000100000000000001001000010000000000000000010001000100000000001000001100000100011001000000011000010011000110010100001000011010100011010100000100011100100100000101001001100000000010001000010001010100110000111100010001110110001101000110011100010000000000000000000100000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E07838000000000000000000000000000000000000003060C1800000000000015400001A00000000000C04A098023006800004008802285280000208002420000888010608C80C263284351A823920A4C01108A98788EC68CE20000200000000004000040000000000000000000000,0,556,1,0,0,480.1572885,6,0,36,4.7,480.5,12,78.9,complete,Flexible,0,Flexible,4
491,442,AB-02-007,4,43,Di29,TriR,2,3,H2,2,644.870267,644.8708,645.37199,3714000,2+3,258,317,AB-02-007,turbid,CN(CCCN)CCCN,O=Cc1ccc(OCc2cc(COc3ccc(C=O)cc3)cc(COc3ccc(C=O)cc3)c2)cc1,11100000011000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000100000000000000000000000000000000100000000000110000010000000000000100000000100000000000000011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000100000000000000000001000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E0630000000000000000000000000000000000000000000000000000000000000000001C00100000000800C100040200034000000000000000000000000000000000800800000000000040000400000010008000000000000000000000000000000000000000000000000000000000,0,57.9,1,0,0,145.1578976,3,2,10,-0.9,145.25,6,55.3,11100000011110000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000011000001100000000000000000000000000000000000000000000000000000010101010000000000000000000001101000000000000000000000000000000000000000000000110000000100101000001001100000000010001100000000011010000000000000000000010000000000100010000000001000101000010100101000000000000000000000100000100000000000001001000010000000000000000010001000100000000001000001100000100011001000000011000010011000110010100001000011010100011010100000100011100100100000101001001100000000010001000010001010100110000111100010001110110001101000110011100010000000000000000000100000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E07838000000000000000000000000000000000000003060C1800000000000015400001A00000000000C04A098023006800004008802285280000208002420000888010608C80C263284351A823920A4C01108A98788EC68CE20000200000000004000040000000000000000000000,0,556,1,0,0,480.1572885,6,0,36,4.7,480.5,12,78.9,partial,Flexible,0,Flexible,4
492,442,AB-02-007,4,43,Di29,TriR,2,3,H2,2,644.870267,644.8708,645.37199,3714000,2+3,258,317,AB-02-007,turbid,CN(CCCN)CCCN,O=Cc1ccc(OCc2cc(COc3ccc(C=O)cc3)cc(COc3ccc(C=O)cc3)c2)cc1,11100000011000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000100000000000000000000000000000000100000000000110000010000000000000100000000100000000000000011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000100000000000000000001000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E0630000000000000000000000000000000000000000000000000000000000000000001C00100000000800C100040200034000000000000000000000000000000000800800000000000040000400000010008000000000000000000000000000000000000000000000000000000000,0,57.9,1,0,0,145.1578976,3,2,10,-0.9,145.25,6,55.3,11100000011110000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000011000001100000000000000000000000000000000000000000000000000000010101010000000000000000000001101000000000000000000000000000000000000000000000110000000100101000001001100000000010001100000000011010000000000000000000010000000000100010000000001000101000010100101000000000000000000000100000100000000000001001000010000000000000000010001000100000000001000001100000100011001000000011000010011000110010100001000011010100011010100000100011100100100000101001001100000000010001000010001010100110000111100010001110110001101000110011100010000000000000000000100000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E07838000000000000000000000000000000000000003060C1800000000000015400001A00000000000C04A098023006800004008802285280000208002420000888010608C80C263284351A823920A4C01108A98788EC68CE20000200000000004000040000000000000000000000,0,556,1,0,0,480.1572885,6,0,36,4.7,480.5,12,78.9,partial,Flexible,0,Flexible,4
493,442,AB-02-007,4,43,Di29,TriR,2,3,H2,2,644.870267,644.8708,645.37199,3714000,2+3,354,449,AB-02-007,turbid,CN(CCCN)CCCN,O=Cc1ccc(OCc2cc(COc3ccc(C=O)cc3)cc(COc3ccc(C=O)cc3)c2)cc1,11100000011000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000100000000000000000000000000000000100000000000110000010000000000000100000000100000000000000011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000100000000000000000001000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E0630000000000000000000000000000000000000000000000000000000000000000001C00100000000800C100040200034000000000000000000000000000000000800800000000000040000400000010008000000000000000000000000000000000000000000000000000000000,0,57.9,1,0,0,145.1578976,3,2,10,-0.9,145.25,6,55.3,11100000011110000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000011000001100000000000000000000000000000000000000000000000000000010101010000000000000000000001101000000000000000000000000000000000000000000000110000000100101000001001100000000010001100000000011010000000000000000000010000000000100010000000001000101000010100101000000000000000000000100000100000000000001001000010000000000000000010001000100000000001000001100000100011001000000011000010011000110010100001000011010100011010100000100011100100100000101001001100000000010001000010001010100110000111100010001110110001101000110011100010000000000000000000100000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E07838000000000000000000000000000000000000003060C1800000000000015400001A00000000000C04A098023006800004008802285280000208002420000888010608C80C263284351A823920A4C01108A98788EC68CE20000200000000004000040000000000000000000000,0,556,1,0,0,480.1572885,6,0,36,4.7,480.5,12,78.9,partial,Flexible,0,Flexible,4
494,442,AB-02-007,4,43,Di29,TriR,2,3,H2,2,644.870267,644.8708,645.37199,3714000,2+3,354,449,AB-02-007,turbid,CN(CCCN)CCCN,O=Cc1ccc(OCc2cc(COc3ccc(C=O)cc3)cc(COc3ccc(C=O)cc3)c2)cc1,11100000011000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000100000000000000000000000000000000100000000000110000010000000000000100000000100000000000000011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000100000000000000000001000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E0630000000000000000000000000000000000000000000000000000000000000000001C00100000000800C100040200034000000000000000000000000000000000800800000000000040000400000010008000000000000000000000000000000000000000000000000000000000,0,57.9,1,0,0,145.1578976,3,2,10,-0.9,145.25,6,55.3,11100000011110000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000011000001100000000000000000000000000000000000000000000000000000010101010000000000000000000001101000000000000000000000000000000000000000000000110000000100101000001001100000000010001100000000011010000000000000000000010000000000100010000000001000101000010100101000000000000000000000100000100000000000001001000010000000000000000010001000100000000001000001100000100011001000000011000010011000110010100001000011010100011010100000100011100100100000101001001100000000010001000010001010100110000111100010001110110001101000110011100010000000000000000000100000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E07838000000000000000000000000000000000000003060C1800000000000015400001A00000000000C04A098023006800004008802285280000208002420000888010608C80C263284351A823920A4C01108A98788EC68CE20000200000000004000040000000000000000000000,0,556,1,0,0,480.1572885,6,0,36,4.7,480.5,12,78.9,partial,Flexible,0,Flexible,4
495,443,AB-02-007,4,43,Di29,TriR,2,3,H1,1,1288.732709,1288.73462,1289.73769,5561000,2+3,258,317,AB-02-007,turbid,CN(CCCN)CCCN,O=Cc1ccc(OCc2cc(COc3ccc(C=O)cc3)cc(COc3ccc(C=O)cc3)c2)cc1,11100000011000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000100000000000000000000000000000000100000000000110000010000000000000100000000100000000000000011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000100000000000000000001000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E0630000000000000000000000000000000000000000000000000000000000000000001C00100000000800C100040200034000000000000000000000000000000000800800000000000040000400000010008000000000000000000000000000000000000000000000000000000000,0,57.9,1,0,0,145.1578976,3,2,10,-0.9,145.25,6,55.3,11100000011110000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000011000001100000000000000000000000000000000000000000000000000000010101010000000000000000000001101000000000000000000000000000000000000000000000110000000100101000001001100000000010001100000000011010000000000000000000010000000000100010000000001000101000010100101000000000000000000000100000100000000000001001000010000000000000000010001000100000000001000001100000100011001000000011000010011000110010100001000011010100011010100000100011100100100000101001001100000000010001000010001010100110000111100010001110110001101000110011100010000000000000000000100000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E07838000000000000000000000000000000000000003060C1800000000000015400001A00000000000C04A098023006800004008802285280000208002420000888010608C80C263284351A823920A4C01108A98788EC68CE20000200000000004000040000000000000000000000,0,556,1,0,0,480.1572885,6,0,36,4.7,480.5,12,78.9,partial,Flexible,0,Flexible,4
496,443,AB-02-007,4,43,Di29,TriR,2,3,H1,1,1288.732709,1288.73462,1289.73769,5561000,2+3,258,317,AB-02-007,turbid,CN(CCCN)CCCN,O=Cc1ccc(OCc2cc(COc3ccc(C=O)cc3)cc(COc3ccc(C=O)cc3)c2)cc1,11100000011000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000100000000000000000000000000000000100000000000110000010000000000000100000000100000000000000011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000100000000000000000001000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E0630000000000000000000000000000000000000000000000000000000000000000001C00100000000800C100040200034000000000000000000000000000000000800800000000000040000400000010008000000000000000000000000000000000000000000000000000000000,0,57.9,1,0,0,145.1578976,3,2,10,-0.9,145.25,6,55.3,11100000011110000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000011000001100000000000000000000000000000000000000000000000000000010101010000000000000000000001101000000000000000000000000000000000000000000000110000000100101000001001100000000010001100000000011010000000000000000000010000000000100010000000001000101000010100101000000000000000000000100000100000000000001001000010000000000000000010001000100000000001000001100000100011001000000011000010011000110010100001000011010100011010100000100011100100100000101001001100000000010001000010001010100110000111100010001110110001101000110011100010000000000000000000100000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000371E07838000000000000000000000000000000000000003060C1800000000000015400001A00000000000C04A098023006800004008802285280000208002420000888010608C80C263284351A823920A4C01108A98788EC68CE20000200000000004000040000000000000000000000,0,556,1,0,0,480.1572885,6,0,36,4.7,480.5,12,78.9,partial,Flexible,0,Flexible,4
