,Unnamed: 0.1,Unnamed: 0,precursor_combination,plate_number,turbidity,turbidity_label,turbidity_binary,tri_name,di_name,di_smiles,tri_smiles,di_cactvs_fingerprint,di_charge,di_complexity,di_covalent_unit_count,di_defined_atom_stereo_count,di_defined_bond_stereo_count,di_exact_mass,di_h_bond_acceptor_count,di_h_bond_donor_count,di_heavy_atom_count,di_xlogp,di_molecular_weight,di_rotatable_bond_count,di_tpsa,tri_cactvs_fingerprint,tri_charge,tri_complexity,tri_covalent_unit_count,tri_defined_atom_stereo_count,tri_defined_bond_stereo_count,tri_exact_mass,tri_h_bond_acceptor_count,tri_h_bond_donor_count,tri_heavy_atom_count,tri_xlogp,tri_molecular_weight,tri_rotatable_bond_count,tri_tpsa,di_arom_group,tri_arom_group
333,333,333,T20,3,26.08278656,dissolved,1,TriT,Di20,N[C@H]([C@H](C1=CC=CC=C1)N)C2=CC=CC=C2,O=Cc1c(O)c(C=O)c(O)c(C=O)c1O,00000371E0730000000000000000000000000000000000000000306000000000000000014000001C00100000000C28C118043000804000008002204200008200002000000888800004880860228091118020006090000888071080C00E00000000000000000000000000000000000000000000,0,171.0,1,2,0,212.131348519,2,2,16,1.4,212.29,3,52.0,0000037180703800000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098020006800002008802085080000200002420000088010408C808273682141280714025E01508990788EE64CE20000208000800004000041000100000000000000000,0.0,205.0,1.0,0.0,0.0,210.01643791,6.0,3.0,15.0,0.9,210.14,3.0,112.0,2,1
334,334,334,T21,2,50.23740307,dissolved,1,TriT,Di21,Nc1ccc(Oc2ccc(N)cc2)cc1,O=Cc1c(O)c(C=O)c(O)c(C=O)c1O,00000371C0732000000000000000000000000000000000000000306000000000000000014000001E0010000000080C81900030C680400400800024424000820800202200088800066C880C262284B19B823820E4D01108E807B040000000400000000000000080000000000000000000000000,0,162.0,1,0,0,200.094963011,3,2,15,1.4,200.24,2,61.3,0000037180703800000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098020006800002008802085080000200002420000088010408C808273682141280714025E01508990788EE64CE20000208000800004000041000100000000000000000,0.0,205.0,1.0,0.0,0.0,210.01643791,6.0,3.0,15.0,0.9,210.14,3.0,112.0,2,1
335,335,335,T22,3,27.39125725,dissolved,1,TriT,Di22,NC1=NON=C1N,O=Cc1c(O)c(C=O)c(O)c(C=O)c1O,000003718043A000000000000000000000000000000160000000000000000000000000018000000C0014000000000001020001B010500000A100022062000000040010002000000010020040000000000000000000800000000000000000000000000000000000000000000000000000000000,0,58.7,1,0,0,100.03851076,5,2,7,-0.5,100.08,0,91.0,0000037180703800000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098020006800002008802085080000200002420000088010408C808273682141280714025E01508990788EE64CE20000208000800004000041000100000000000000000,0.0,205.0,1.0,0.0,0.0,210.01643791,6.0,3.0,15.0,0.9,210.14,3.0,112.0,1,1
336,336,336,T23,3,49.89317186,dissolved,1,TriT,Di23,N[C@H]1CCC[C@H](C1)N,O=Cc1c(O)c(C=O)c(O)c(C=O)c1O,00000371C0630000000000000000000000000000000000000000300000000000000000000000001C00100000000828C1000400000040000000000000000000000000000000008000000000000200C0000000000010000000011000000000000000000000000000000008000000000000000000,0,64.9,1,2,0,114.115698455,2,2,8,-0.3,114.19,0,52.0,0000037180703800000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098020006800002008802085080000200002420000088010408C808273682141280714025E01508990788EE64CE20000208000800004000041000100000000000000000,0.0,205.0,1.0,0.0,0.0,210.01643791,6.0,3.0,15.0,0.9,210.14,3.0,112.0,0,1
337,337,337,T24,3,26.81944579,dissolved,1,TriT,Di24,N[C@@H]1[C@H](CCCC1)N,O=Cc1c(O)c(C=O)c(O)c(C=O)c1O,00000371C0630000000000000000000000000000000000000000300000000000000000000000001C00100000000828C100040000004000000000000000000000000000000000800000000040020080000000000010000000011000000000000000000000000000000000000040000000000000,0,62.9,1,2,0,114.115698455,2,2,8,-0.3,114.19,0,52.0,0000037180703800000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098020006800002008802085080000200002420000088010408C808273682141280714025E01508990788EE64CE20000208000800004000041000100000000000000000,0.0,205.0,1.0,0.0,0.0,210.01643791,6.0,3.0,15.0,0.9,210.14,3.0,112.0,0,1
338,338,338,T25,3,47.56912674,dissolved,1,TriT,Di25,NCCCCCCNCCCCCCN,O=Cc1c(O)c(C=O)c(O)c(C=O)c1O,00000371E0730000000000000000000000000000000000000000000000000000000000000000001C00100000000800C10004000002C000000000000000000000000000000000800800000000020080000400000010008000011000000000000000000000000000000000000000000000000000,0,95.0,1,0,0,215.236147938,3,3,15,0.8,215.38,12,64.1,0000037180703800000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098020006800002008802085080000200002420000088010408C808273682141280714025E01508990788EE64CE20000208000800004000041000100000000000000000,0.0,205.0,1.0,0.0,0.0,210.01643791,6.0,3.0,15.0,0.9,210.14,3.0,112.0,0,1
339,339,339,T26,3,66.63379677,turbid,0,TriT,Di26,NCCCCCCN,O=Cc1c(O)c(C=O)c(O)c(C=O)c1O,00000371E0630000000000000000000000000000000000000000000000000000000000000000001C00100000000800C100040000004000000000000000000000000000000000800000000000020080000000000010000000011000000000000000000000000000000000000000000000000000,0,31.5,1,0,0,116.131348519,2,2,8,-0.2,116.20,5,52.0,0000037180703800000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098020006800002008802085080000200002420000088010408C808273682141280714025E01508990788EE64CE20000208000800004000041000100000000000000000,0.0,205.0,1.0,0.0,0.0,210.01643791,6.0,3.0,15.0,0.9,210.14,3.0,112.0,0,1
340,340,340,T27,3,78.76804612,turbid,0,TriT,Di27,NCc1ccc(CN)cc1,O=Cc1c(O)c(C=O)c(O)c(C=O)c1O,00000371C0730000000000000000000000000000000000000000300000000000000000010000001C00100000000C00C118043000804000008002204200008200002000000888800004880820228091118020006080000888071080000E40000000000000008000000000000000000000000000,0,73.3,1,0,0,136.100048391,2,2,10,-0.4,136.19,2,52.0,0000037180703800000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098020006800002008802085080000200002420000088010408C808273682141280714025E01508990788EE64CE20000208000800004000041000100000000000000000,0.0,205.0,1.0,0.0,0.0,210.01643791,6.0,3.0,15.0,0.9,210.14,3.0,112.0,1,1
341,341,341,T28,3,60.86713256,turbid,0,TriT,Di28,NCC1CCC(CN)CC1,O=Cc1c(O)c(C=O)c(O)c(C=O)c1O,00000371E0730000000000000000000000000000000000000000300000000000000000000000001C00100000000D00C100040000004000000000000000000000000000000000800000000000020080000000000010000000011080000E00000000000000008000000000000000000000000000,0,73.3,1,0,0,142.146998583,2,2,10,0.1,142.24,2,52.0,0000037180703800000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098020006800002008802085080000200002420000088010408C808273682141280714025E01508990788EE64CE20000208000800004000041000100000000000000000,0.0,205.0,1.0,0.0,0.0,210.01643791,6.0,3.0,15.0,0.9,210.14,3.0,112.0,0,1
342,342,342,T29,3,36.09582391,dissolved,1,TriT,Di29,CN(CCCN)CCCN,O=Cc1c(O)c(C=O)c(O)c(C=O)c1O,00000371E0630000000000000000000000000000000000000000000000000000000000000000001C00100000000800C100040200034000000000000000000000000000000000800800000000000040000400000010008000000000000000000000000000000000000000000000000000000000,0,57.9,1,0,0,145.157897619,3,2,10,-0.9,145.25,6,55.3,0000037180703800000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098020006800002008802085080000200002420000088010408C808273682141280714025E01508990788EE64CE20000208000800004000041000100000000000000000,0.0,205.0,1.0,0.0,0.0,210.01643791,6.0,3.0,15.0,0.9,210.14,3.0,112.0,0,1
343,343,343,T30,3,55.73978228,turbid,0,TriT,Di30,NCCOCCN,O=Cc1c(O)c(C=O)c(O)c(C=O)c1O,00000371C0632000000000000000000000000000000000000000000000000000000000000000001E00100000000000E180060000004004000000000000000000000000000000800000000200000000000300000010000000000000000000000000000000000000000000000000000000000000,0,28.9,1,0,0,104.094963011,3,2,7,-1.8,104.15,4,61.3,0000037180703800000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098020006800002008802085080000200002420000088010408C808273682141280714025E01508990788EE64CE20000208000800004000041000100000000000000000,0.0,205.0,1.0,0.0,0.0,210.01643791,6.0,3.0,15.0,0.9,210.14,3.0,112.0,0,1
344,344,344,T31,3,60.17295929,turbid,0,TriT,Di31,NCC1=CC(CN)=CC=C1,O=Cc1c(O)c(C=O)c(O)c(C=O)c1O,00000371C0730000000000000000000000000000000000000000300000000000000000010000001C00100000000C00C118043000804000008002204200008200002000000888800004880820228091118020006080000888071080400E00000200000000000000040000000000000000000000,0,83.3,1,0,0,136.100048391,2,2,10,-0.3,136.19,2,52.0,0000037180703800000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098020006800002008802085080000200002420000088010408C808273682141280714025E01508990788EE64CE20000208000800004000041000100000000000000000,0.0,205.0,1.0,0.0,0.0,210.01643791,6.0,3.0,15.0,0.9,210.14,3.0,112.0,1,1
345,345,345,T32,3,54.76925872,dissolved,1,TriT,Di32,NCC(CN)O,O=Cc1c(O)c(C=O)c(O)c(C=O)c1O,00000371C0432000000000000000000000000000000000000000000000000000000000000000001E00100800000814E180060000004002000000000000000000000000000000800000000210000040000000000010000000000000000000000000000000000000000000000000000000000000,0,28.0,1,0,0,90.079312947,3,3,6,-2.3,90.12,2,72.3,0000037180703800000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098020006800002008802085080000200002420000088010408C808273682141280714025E01508990788EE64CE20000208000800004000041000100000000000000000,0.0,205.0,1.0,0.0,0.0,210.01643791,6.0,3.0,15.0,0.9,210.14,3.0,112.0,0,1
346,346,346,T33,3,21.27739079,dissolved,1,TriT,Di33,NCCCC[C@H](N)C(=O)O,O=Cc1c(O)c(C=O)c(O)c(C=O)c1O,00000371C0633000000000000000000000000000000000000000000000000000000000000000001E00100800000828C180040008004002000800009008000000000000000000818000000200120080000040000410000000019848000000000000000000000000000000000000000000000000,0,106.0,1,1,0,146.105527694,4,3,10,-3.0,146.19,5,89.3,0000037180703800000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098020006800002008802085080000200002420000088010408C808273682141280714025E01508990788EE64CE20000208000800004000041000100000000000000000,0.0,205.0,1.0,0.0,0.0,210.01643791,6.0,3.0,15.0,0.9,210.14,3.0,112.0,0,1
347,347,347,T34,3,48.06462229,dissolved,1,TriT,Di34,N[C@H]1CC[C@H](N)CC1,O=Cc1c(O)c(C=O)c(O)c(C=O)c1O,00000371C0630000000000000000000000000000000000000000300000000000000000000000001C00100000000828C100040000004000000000000000000000000000000000800000000000020080000000000010000000011000000000000000000000000001000000000000000000000000,0,54.9,1,0,0,114.115698455,2,2,8,-0.3,114.19,0,52.0,0000037180703800000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098020006800002008802085080000200002420000088010408C808273682141280714025E01508990788EE64CE20000208000800004000041000100000000000000000,0.0,205.0,1.0,0.0,0.0,210.01643791,6.0,3.0,15.0,0.9,210.14,3.0,112.0,0,1
348,348,348,U17,2,39.28340375,dissolved,1,TriU,Di17,NCCN,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O,00000371C0430000000000000000000000000000000000000000000000000000000000000000001C00100000000000C100040000004000000000000000000000000000000000800000000040000000000000000010000000000000000000000000000000000000000000000000000000000000,0,6.0,1,0,0,60.068748264,2,2,4,-2.0,60.10,1,52.0,00000371E07C30000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888408E40000200000000008000040000000000000000000000,0.0,654.0,1.0,0.0,3.0,468.17254462,3.0,0.0,36.0,7.1,468.5,9.0,51.2,0,4
349,349,349,U18,3,30.47435545,dissolved,1,TriU,Di18,CC(C)(CN)CN,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O,00000371C0630000000000000000000000000000000000000000000000000000000000000000001C00100000000E00C100040200004000000000000000000000000000000000800000000000000040000000000000000000000000000000000000000000000000000000000000000000000000,0,44.0,1,0,0,102.115698455,2,2,7,-0.5,102.18,2,52.0,00000371E07C30000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888408E40000200000000008000040000000000000000000000,0.0,654.0,1.0,0.0,3.0,468.17254462,3.0,0.0,36.0,7.1,468.5,9.0,51.2,0,4
350,350,350,U19,3,58.27436734,turbid,0,TriU,Di19,N[C@H]1CN(Cc2ccccc2)C[C@@H]1N,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O,00000371E0730000000000000000000000000000000160000000300000000000000000010000001C00100000000C28C1180430008340000080022042000082000020000008888008048808602280D1119420086090008888071080000E00000000000000000000000000000000000000000000,0,167.0,1,2,0,191.142247555,3,2,14,-0.2,191.27,2,55.3,00000371E07C30000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888408E40000200000000008000040000000000000000000000,0.0,654.0,1.0,0.0,3.0,468.17254462,3.0,0.0,36.0,7.1,468.5,9.0,51.2,1,4
351,351,351,U20,3,85.30563188,turbid,0,TriU,Di20,N[C@H]([C@H](C1=CC=CC=C1)N)C2=CC=CC=C2,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O,00000371E0730000000000000000000000000000000000000000306000000000000000014000001C00100000000C28C118043000804000008002204200008200002000000888800004880860228091118020006090000888071080C00E00000000000000000000000000000000000000000000,0,171.0,1,2,0,212.131348519,2,2,16,1.4,212.29,3,52.0,00000371E07C30000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888408E40000200000000008000040000000000000000000000,0.0,654.0,1.0,0.0,3.0,468.17254462,3.0,0.0,36.0,7.1,468.5,9.0,51.2,2,4
352,352,352,U21,2,57.46048838,turbid,0,TriU,Di21,Nc1ccc(Oc2ccc(N)cc2)cc1,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O,00000371C0732000000000000000000000000000000000000000306000000000000000014000001E0010000000080C81900030C680400400800024424000820800202200088800066C880C262284B19B823820E4D01108E807B040000000400000000000000080000000000000000000000000,0,162.0,1,0,0,200.094963011,3,2,15,1.4,200.24,2,61.3,00000371E07C30000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888408E40000200000000008000040000000000000000000000,0.0,654.0,1.0,0.0,3.0,468.17254462,3.0,0.0,36.0,7.1,468.5,9.0,51.2,2,4
353,353,353,U22,3,99.15532274,turbid,0,TriU,Di22,NC1=NON=C1N,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O,000003718043A000000000000000000000000000000160000000000000000000000000018000000C0014000000000001020001B010500000A100022062000000040010002000000010020040000000000000000000800000000000000000000000000000000000000000000000000000000000,0,58.7,1,0,0,100.03851076,5,2,7,-0.5,100.08,0,91.0,00000371E07C30000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888408E40000200000000008000040000000000000000000000,0.0,654.0,1.0,0.0,3.0,468.17254462,3.0,0.0,36.0,7.1,468.5,9.0,51.2,1,4
354,354,354,U23,3,59.66060668,turbid,0,TriU,Di23,N[C@H]1CCC[C@H](C1)N,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O,00000371C0630000000000000000000000000000000000000000300000000000000000000000001C00100000000828C1000400000040000000000000000000000000000000008000000000000200C0000000000010000000011000000000000000000000000000000008000000000000000000,0,64.9,1,2,0,114.115698455,2,2,8,-0.3,114.19,0,52.0,00000371E07C30000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888408E40000200000000008000040000000000000000000000,0.0,654.0,1.0,0.0,3.0,468.17254462,3.0,0.0,36.0,7.1,468.5,9.0,51.2,0,4
355,355,355,U24,3,48.01225257,dissolved,1,TriU,Di24,N[C@@H]1[C@H](CCCC1)N,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O,00000371C0630000000000000000000000000000000000000000300000000000000000000000001C00100000000828C100040000004000000000000000000000000000000000800000000040020080000000000010000000011000000000000000000000000000000000000040000000000000,0,62.9,1,2,0,114.115698455,2,2,8,-0.3,114.19,0,52.0,00000371E07C30000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888408E40000200000000008000040000000000000000000000,0.0,654.0,1.0,0.0,3.0,468.17254462,3.0,0.0,36.0,7.1,468.5,9.0,51.2,0,4
356,356,356,U25,3,28.47037026,dissolved,1,TriU,Di25,NCCCCCCNCCCCCCN,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O,00000371E0730000000000000000000000000000000000000000000000000000000000000000001C00100000000800C10004000002C000000000000000000000000000000000800800000000020080000400000010008000011000000000000000000000000000000000000000000000000000,0,95.0,1,0,0,215.236147938,3,3,15,0.8,215.38,12,64.1,00000371E07C30000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888408E40000200000000008000040000000000000000000000,0.0,654.0,1.0,0.0,3.0,468.17254462,3.0,0.0,36.0,7.1,468.5,9.0,51.2,0,4
357,357,357,U26,3,41.75980709,dissolved,1,TriU,Di26,NCCCCCCN,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O,00000371E0630000000000000000000000000000000000000000000000000000000000000000001C00100000000800C100040000004000000000000000000000000000000000800000000000020080000000000010000000011000000000000000000000000000000000000000000000000000,0,31.5,1,0,0,116.131348519,2,2,8,-0.2,116.20,5,52.0,00000371E07C30000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888408E40000200000000008000040000000000000000000000,0.0,654.0,1.0,0.0,3.0,468.17254462,3.0,0.0,36.0,7.1,468.5,9.0,51.2,0,4
358,358,358,U27,3,59.69183422,turbid,0,TriU,Di27,NCc1ccc(CN)cc1,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O,00000371C0730000000000000000000000000000000000000000300000000000000000010000001C00100000000C00C118043000804000008002204200008200002000000888800004880820228091118020006080000888071080000E40000000000000008000000000000000000000000000,0,73.3,1,0,0,136.100048391,2,2,10,-0.4,136.19,2,52.0,00000371E07C30000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888408E40000200000000008000040000000000000000000000,0.0,654.0,1.0,0.0,3.0,468.17254462,3.0,0.0,36.0,7.1,468.5,9.0,51.2,1,4
359,359,359,U28,3,61.25775173,turbid,0,TriU,Di28,NCC1CCC(CN)CC1,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O,00000371E0730000000000000000000000000000000000000000300000000000000000000000001C00100000000D00C100040000004000000000000000000000000000000000800000000000020080000000000010000000011080000E00000000000000008000000000000000000000000000,0,73.3,1,0,0,142.146998583,2,2,10,0.1,142.24,2,52.0,00000371E07C30000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888408E40000200000000008000040000000000000000000000,0.0,654.0,1.0,0.0,3.0,468.17254462,3.0,0.0,36.0,7.1,468.5,9.0,51.2,0,4
360,360,360,U29,3,24.3458965,dissolved,1,TriU,Di29,CN(CCCN)CCCN,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)/C=C/C3=CC=C(C=C3)C=O)/C=C/C4=CC=C(C=C4)C=O)C=O,00000371E0630000000000000000000000000000000000000000000000000000000000000000001C00100000000800C100040200034000000000000000000000000000000000800800000000000040000400000010008000000000000000000000000000000000000000000000000000000000,0,57.9,1,0,0,145.157897619,3,2,10,-0.9,145.25,6,55.3,00000371E07C30000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888408E40000200000000008000040000000000000000000000,0.0,654.0,1.0,0.0,3.0,468.17254462,3.0,0.0,36.0,7.1,468.5,9.0,51.2,0,4
